1	04a8d271bc4384dbfbb417bfb625feb01cb44666	2472d4418db625fbbcbac22c38deb8e89635f085	76f02eca773414828271da315b379efa9e1f57fa	0c04cde3fadd08a545849c35995c2749f8c6483a	88298080bc029f48104f99706421e67845437caa	c9d60858f1cbe6b7eb36473b7d37ff4b73c31af8	c4d883d75192dca19e8f0605d1868ed1d33a8ee4	e2ef19dfd141a9ba80f1b2996d2049746ed65bc7	178dc4cd8c23f07d10ffd3797d5977c76f3dde15	26196511e307ec89466af06751a66ee2d95b6305	232d2d0fb1418b8ee9a867b06d33fc08db9100ca	126bd7ab884d61eb3067928bbbab24d3c7e25bc8	02b287d0f3d4089d9b0707a440367e3e403f131e	250b1eb62ef3188e7172b63b64b7c9b133b370f9	a5d556ea5f9c086a0367a362edb0832abe48b25c	c45399a4d071816dbcd4a5be0722e6c9f8e3b57f	4ed949b75b1d8e4daba7d74ed8b7965c41830349	78f3598d5c04b5ca69395f4a507edb3457bbd79d	f5ee42bd67ef0b7524c6618a40a4227dd3435aba	cc5f4d5aa9c3ffa75a335f3305a1caf9cbdeb71f	31b58ced31f22eab10bd3ee2d9174e7c14c27c01	b595a5f0956e11daef61df49f5d3cf1250b5034a	c01f752273936ff2579412229538689bb66c1e7f	56cb1f3df15df42e008c0c243591857f81b2b9fc	a2b0f39ec46fd0cd283bcacd5108d0d3706cbdea	546aa62efd9639006053b9ed46bca3b7925c7305	f5e0f2cefab583f0882d1108edcce36b01cac9a0	1550caab8d12c3f0ea19faaaa6bab3bdd092bafd	a116a8d85f04e67acb1b44c2627092cff45152e8	0c7f52c753a65ceaf3755e20b906ffd0c05c994a	a25fbcbbae1e8f79c4360d26aa11a3abf1a11972	9dc7117bb750e72958e096915677054150d6e0bb	3c8cdc1534207c618d74cc32e797945bde00ef71	09348656bbbe88881d1257650a170af5e22f1008	a6576ad94ddf65c15ae07f3fe57cd78b43418e69	d3fbe7c50b3a10691ee7f54e5bc12f540f88bc29	f99d22d67fdb27fec37cb4e8d66263cc273ec954	8152c84cd5a89798d33343a7a1fba3ff18b8d016	d984b580e02da76cd4d991953e6d430fadf3d578	c221b1af8ed5493a02cd9ba7869c285211567c51	01da98598d00c2b3d743e5bec753562af874d74e	243e681e23e7d1744defd2ee0c83643b05f003d3	d088ecab7fdb83bb3ba4bdb08b3ce4375e0b54b6	0fbdd4b8eb9e4c4cfbe5b76ab29ab8b0219fbdc0	3eba31e8d7000476f9fed392fff2e140137c7e23	cce07a4d06b003e1a739dc6b4092eae00d0871de	0ccc08cdf6a9f4944669f0ed6fe2536fd996d9f5	0cbb2a91ade22fb9c9ebc0a0a1ed43492bbc6a39	308ba6a27e6a5252bab8d043f5251ab4469458b5	17f117a1260ef4c897de3b16d3b637b6af4f1004	2a774eaba7581288221edbbfab267d1866ccab99	fb541e6e1d2cf6269a22d7f670c3addbedfefc6f	73183e53ce4843471d655a3bb6eee0384ca86c70	24ebcdc93cfc233ccf4aeaca9a80462d85e17b73	199dcbb1e5287eedb458c867b171cc83c06b0d2a	31274eabb84407e3bc2c1d14b804cb7bcc068111	41ac86c2639ff1e6c90767ddbcdd8566ae24da10	6f81b30772fcb893dbbf05631a735a8fedeac06c	4509771bb71500d411ced0d1cb53722fb73c9716	4ca601a57b817cfe5a2fcf56ec005557fef627ae	85701003162f5907f24a614ff6b21cfb731560c7	d4c92a9291dd5ad55f9cabe1b51f132597fc14fa	40fb6e9183a9180bb8620d93128eebe39221a0e1	3dcda9cc070eb400f18ed36ad3c2447624606ed0	6cf8ec34a008031b018c8a3a4640a87f476d0925	0a7fb47217e6d0e3b80159bc4f9e02a50ea1f391	4c0e637fecc62b689f78af4e934bb85cdc09f048	67d969f0cbf5d6c8535efd0ae357dc9154378082
1	091e8a63a2a82add14b9b2f307fcff22d843532b	e9f52cf34429eb179d15069ede53146754fb8ea9	7e366015fb417a7c00184184656505fbaabfdd77	937d3a404b8870fb3ff3e243e6a0c6024eef491b	06bae254319f8d39e80c7254c841787b45baf820	5d02f269e3b9764a3bf5d254a385fd61759a84a7	178631e0f0e624b1607c7a7a2507ed30d4e83a42	40abc7019b7ae72f24a079a17e905fe489481ced	dacaf094b2c6d67a8e60a572cb935bf2a48336d0
1	4b449ad1b7a3382893bfb0a5cd7ddd08889f8c5a	6f908f0744c0f8ba632e6ebb3e5eb952a2d029ab	e6c97b1cf44b720576b2a65a0b360afaf6bb3dfa	a2ce29f420a4f2bba2182538fd231f5845668d95	22a5bfe1720ef9366c1f9f1f1a32fd8badb1da1c	5e07bc24bd4773f0b0649b34dcc4e002728795d5	d52f5019e3ee0e9e073f0f0ce3366a148be0cbe9	06fd86110dbcdc37f298ac5f35c5cb9ccdb1ac08	2879713b83cd908c454618bc351d5109901fc139	1d8cfed22ce933298b9aeef7757062816f626ba8	b1e96b3c9ba64b7a8ac1395a876f22d181328e47	aff7849fcdbfbf601e5bea5964977c3603dd011f	b7702febbd9767ccbbb07017e1216f894a1b7162	7f9260c00a86a0d53df14469f1fa10e318ee2a3c
1	03d76ae16e5f23fc2d425153cd294ea914e0149b
1	2012f32199adc88747d5a1b47c7b4ba1cb3cb995
1
1	2ae139b247057c02cda352f6661f46f7feb38e45
1	451f72230e607cb59d60f996299c578623a19294
1	4efe1b5f0e355164b1b1d91fdd25ccb0de5c9589
1	68cf6ce110b8d80488b9ae49b3478061a37ce9dd	6b8fe767239a34e25e71e99bd8b8a64f8279d7f4	1064641f13e2309ad54dd05ed9ca5d0c09e82376	4d44d935504c7969109815055350393546ef5af7
1	5208a9c2dd387b0bf9df8ba5f4b5f011b2462917	b63db656a96b02d1121ba8bb520ede13d74def2f	1468a7f49b93084ae6176f5d8816bec951f4f01b	63462af928140606acbe658e90b2846e6de60ece	e540e5703f79f71fd28075b03c2b47540b9f7f34	f7fcc97be18be855f0b337972b740a036606d7c0	17d41e6fd35629a9cc14f203b0035985f44500d5	3a63dfc85c7c5e703f4458f28506108087b113f5	0b8da984e8eab542ed8495db069988f68e15e7f1	8de146e498338cd8250941bef88d3bec4d7fc301	490ee479dff7d5eb2e6fc62e100298cb6ed1bf6e	73fd010a88b7b6d0c52fa398cc82cdbf84f7ac0d	aacaeffbe652d0eac25267c79ce96f2f4f557e39	380b6deefdb0faa39f8cbec29c67d795e27a7229	9afddcada027652ff8dcf959f8bb874dab905511	c24495b0c14bf6b563e4b8c9656a4072d6f83995	018e3ba66fd8a252032f1ca9aece450376d34f09	f43f289efeadfe63c553876eeec71f97f5d8c1a5	294dd05a7c0077d33936b89f7c918967a622762f	62db417279497c460063ae0977fb3a0f70f84ebd	0ce9d60656163eabd375825b5267265f7ff3d0c9	a5a693c672a85420ffaf781d0601cd77b1027987	13618b3831d66cf97ad0b7346cd71f1d1505d165	d62a26ecd664041da611d60393443dc2680dc0e3	916e919adda7c13b6cb54d5f7d37be43108722d3	820753b2151d5fd4892c337b134978a159fc5388	16c029e8f4bc3b662b0ad89d15dd57ff567f3726	bb52e0ece9afda068aaa8bf52cf524e9869efdab	52bd133cf21fc07c35e202a98bb65dcbf16884a6	12f4f695491536ef4a3b9b1f9addb92b0cd2195b	13d436b3430cffa9055a6f846f61f7422ebaa9a5	8ccbad4238f9d12acc532c8497db23a05b84be04	3c989a48a59868c015415a91e55715105cbf1242	1296d77e2238303477aeeeb62da3971137c4761f	8b8d569cbd9129d9e25843e7156b7d8244eba30e	16207729492b760cd48bb4b9dd619a433b2e3d25	858d676cdd76fb7cea413ab0c869bbf988663350	77e379fd57ea44638fc628623e383eccada82689	559ed422cf4bf629cd801164a76a1dafc574f67e	ba2b162448a91672808246340b64baf6d141ba47	92ce82b6047040004a8484e20aab4fb88c9d50ab	feb5fc115c433a61ed31434be66a2798c84468ae	b5eaa77d57b14669ed4b0143efe605f7c7392b9a	2d4c5768a65f05f96ae71a269422d0c3d371b26a	4962cdc931e4e16d8dfc9ffd5dd9ae994afd5fad	019de3bca6f53fddb12a52b626b428e18de854f0	d03cb372e865f77a502e021fa815722d3aecc858	12a710c108d8f843df1ce3b766ed157cc905e3c2	e13a7fa97fc66457dcf525608ea64f26a118efa3	229647c8ca74416befb23b00f0f228283f313d8f	1537cd877fc7ac2889864ce35dde69ebbdca44d2	1a05e8e798c8b0294f616ad0f3444bf69e93a5e2	edf70c9e29eafef810c8f0668f012dcabcab2e0f	82233930c6ecfceef96491e659ccdd21540332dc	91ab3ca9fe3add7ce48dc2f97bb9435db1a991b9	aefd7d1b19241b146f9ec32d3970899deebe08b6	3e252c69ca4006cb95304af65172dbefebdea122	3da4aab320e68ab1cfa157aef0f366b1fc427358	a9bc08d5267107fa62d3a77e93fae7878fd808a5	4f147cf19662d00953010146d30a87b95000ac0b	a846e573cd8563f673e9986d15197327904435eb	390891feadefb5d1c162fb55287823f470a6d8a4	9891c0993f398e6505bea8e3a88a9f839e5c0ed2	e09456eba6e6d7eb0c318247e500617c37dd486b	8bc280dbf3592fc2a84c7c6b7444b0eb34426e3a	19de1229db1c2e62367a3d1459e24848064dfd02	95c560dfbe733a2adb2ad8cb1ec830d69b9d76bf	7e47d608a0ba0e75949f6a6143a5325415a02566	9a00af1850776134f726bfe270e5d50d926ff9ce	7988f5f0757e25fb712c6afaf813e9665f46a832	143dd2765411b67e0cded9fa99188ca372f762f4	2cfaf4919d820f93ee713fb97dd320f094328ee2	9f54a0057d0694bc7d1dcf69d186e313ca92775c	8123d0b1cdb8255ec27c246d64a615025f7d908a	f62fbec04ed3a4625a1bc4e83e6766e9b74673cc	0b7a1d567f6aaa31df86e8e0ace52f4adfac5218	444ff793a4dbb72e43848262c9c5b8aae3d4eb11	2b00e526490d65f2ec00107fb7bcce0ace5960c7	86635736594d716e3c2d0492fbf1ddc9ff7a220b	fd61a8d6ebd6109a63bf2c68fa19731495a573ac	709c0873421085a5af34cba41dafaa5da4ae6255	c15aeaa48974807d2ff61b94af7a318a48d156f7	7fc5bf2e6d63aeb6d10159d411752b5b67e573a5	7982df16bbe8a244273ca09c9b6373cd9ef02457	112f243715e3bcbf64c4323e2321e6ae7f43ba96	bcc83117a667d40f30d1f6f136369cf4ba8370a0	18f547036cff24f5f9f1bca9a19643dce6398fdc	4dfddd76148db25a92c91322bb403342543938b8	6249822c61dc5b0e426176a9c105dad63d051708	74d4a49c8449228de8daa7196236ddf33098a462	7c52f32de24ff89849310938cff36eeeac665977	740215f8045bde654b6ccf008d407e809f8a4ccd	063325c55180138cbd124421f60ebd32c34e64f1	0dfb47e206c762d2f4caeb99fd9019ade78c2c98	e12d84f7b9b5e4bf5c443dbaf30b63abfc35cf91	9e05cb6a2873bf03401c9dd8b517f8ae4be31010	42d8f900462f995da68b2ed13f43ed8ef4c0f84b	13313124277b42dc61096edd170e74b87592ddab	de25e5384fe3011533a7257f9c5f4389ba89c30e	e559f7cc3dc2fcf0daea499da075cae3e7e5bdb1	6ae0c14cf88fc3f8a07fd43c3042555eea99cccf	2ace2e7a2a44fd45ad21842d99fdbfccef04b72f	87a309341d6e92d0ae21b77d68dd60f0730dc565	817078a19b41c435f95cd0eb3bc0d8b73f3adf76	0c9633aedafe4ee8cf238fa06c40b84f47e17362	38b1824bbab96f9ab2e1079ea2b60ae313e6cb7f	4c6c3236066394c55f8dd9d4e5169cc581b380cd	801dd2b2c9996572ac20ad563825d85b1bdca01c	004c1106de73c814ccf35eef4e8a364c776a7fd7	66235263ef31680c686351d885cfc18535bed606	64052d4c7e4200e0c7d8fd51310b62d6c746ebfa	0544001c907a6f3a577626aee9fd2c14984d3fe3
1	05c49820bb35d0b8d7a2168a9124e506a0334b57	95dcc6d02ae33820a93dd43a04527e1c3edaf6dd
1	467568f1777bc51a15a5100516cd4fe8de62b9ab
